serial-no,timestamp,x,y,z
000000007ffe62c2,8/9/18 6:47,-46,225,-146
000000007ffe62c2,8/9/18 6:47,-55,240,-125
000000007ffe62c2,8/9/18 6:47,-45,223,-138
000000007ffe62c2,8/9/18 6:47,-57,216,-150
000000007ffe62c2,8/9/18 6:47,-47,243,-154
000000007ffe62c2,8/9/18 6:47,-44,221,-110
000000007ffe62c2,8/9/18 6:47,-50,260,-153
000000007ffe62c2,8/9/18 6:47,-33,239,-133
000000007ffe62c2,8/9/18 6:47,-57,244,-132
000000007ffe62c2,8/9/18 6:47,-42,229,-144
000000007ffe62c2,8/9/18 6:47,-56,230,-142
000000007ffe62c2,8/9/18 6:47,-53,228,-136
000000007ffe62c2,8/9/18 6:47,-54,225,-127
000000007ffe62c2,8/9/18 6:47,-58,227,-138
000000007ffe62c2,8/9/18 6:47,-42,215,-130
000000007ffe62c2,8/9/18 6:47,-49,229,-158
000000007ffe62c2,8/9/18 6:47,-42,235,-130
000000007ffe62c2,8/9/18 6:47,-45,236,-133
000000007ffe62c2,8/9/18 6:47,-48,228,-119
000000007ffe62c2,8/9/18 6:47,-47,220,-136
000000007ffe62c2,8/9/18 6:47,-43,238,-130
000000007ffe62c2,8/9/18 6:47,-52,232,-130
000000007ffe62c2,8/9/18 6:47,-55,210,-130
000000007ffe62c2,8/9/18 6:47,-42,219,-132
000000007ffe62c2,8/9/18 6:47,-46,232,-145
000000007ffe62c2,8/9/18 6:47,-51,224,-127
000000007ffe62c2,8/9/18 6:47,-52,231,-134
000000007ffe62c2,8/9/18 6:47,-30,233,-145
000000007ffe62c2,8/9/18 6:47,-43,246,-137
000000007ffe62c2,8/9/18 6:47,-28,197,-127
000000007ffe62c2,8/9/18 6:47,-38,247,-144
000000007ffe62c2,8/9/18 6:47,-48,231,-144
000000007ffe62c2,8/9/18 6:47,-44,242,-140
000000007ffe62c2,8/9/18 6:47,-53,232,-135
000000007ffe62c2,8/9/18 6:47,-29,213,-135
000000007ffe62c2,8/9/18 6:47,-50,236,-133
000000007ffe62c2,8/9/18 6:47,-36,217,-129
000000007ffe62c2,8/9/18 6:47,-45,221,-147
000000007ffe62c2,8/9/18 6:47,-48,227,-156
000000007ffe62c2,8/9/18 6:47,-25,240,-108
000000007ffe62c2,8/9/18 6:47,-25,227,-147
000000007ffe62c2,8/9/18 6:47,-34,236,-149
000000007ffe62c2,8/9/18 6:47,-33,240,-146
000000007ffe62c2,8/9/18 6:47,-31,239,-155
000000007ffe62c2,8/9/18 6:47,-34,228,-137
000000007ffe62c2,8/9/18 6:47,-54,262,-135
000000007ffe62c2,8/9/18 6:47,-31,247,-116
000000007ffe62c2,8/9/18 6:47,-40,225,-134
000000007ffe62c2,8/9/18 6:47,-35,237,-150
000000007ffe62c2,8/9/18 6:47,-27,227,-133
000000007ffe62c2,8/9/18 6:47,-45,238,-142
000000007ffe62c2,8/9/18 6:47,-20,231,-137
000000007ffe62c2,8/9/18 6:47,-14,226,-156
000000007ffe62c2,8/9/18 6:47,-21,226,-139
000000007ffe62c2,8/9/18 6:47,-34,243,-143
000000007ffe62c2,8/9/18 6:47,-31,245,-140
000000007ffe62c2,8/9/18 6:47,-22,242,-141
000000007ffe62c2,8/9/18 6:47,-13,243,-154
000000007ffe62c2,8/9/18 6:47,-37,226,-137
000000007ffe62c2,8/9/18 6:47,-30,225,-119
000000007ffe62c2,8/9/18 6:47,-36,223,-165
000000007ffe62c2,8/9/18 6:47,-40,238,-140
000000007ffe62c2,8/9/18 6:47,-30,219,-134
000000007ffe62c2,8/9/18 6:47,-29,246,-148
000000007ffe62c2,8/9/18 6:47,-28,230,-146
000000007ffe62c2,8/9/18 6:47,-32,248,-130
000000007ffe62c2,8/9/18 6:47,-42,229,-142
000000007ffe62c2,8/9/18 6:47,-50,211,-137
000000007ffe62c2,8/9/18 6:47,-47,227,-132
000000007ffe62c2,8/9/18 6:47,-42,219,-156
000000007ffe62c2,8/9/18 6:47,-58,238,-133
000000007ffe62c2,8/9/18 6:47,-67,247,-133
000000007ffe62c2,8/9/18 6:47,-48,236,-132
000000007ffe62c2,8/9/18 6:47,-34,233,-151
000000007ffe62c2,8/9/18 6:47,-45,231,-144
000000007ffe62c2,8/9/18 6:47,-47,238,-143
000000007ffe62c2,8/9/18 6:47,-50,228,-119
000000007ffe62c2,8/9/18 6:47,-56,225,-131
000000007ffe62c2,8/9/18 6:47,-60,227,-127
000000007ffe62c2,8/9/18 6:47,-45,226,-147
000000007ffe62c2,8/9/18 6:47,-26,218,-141
000000007ffe62c2,8/9/18 6:47,-44,220,-129
000000007ffe62c2,8/9/18 6:47,-41,241,-158
000000007ffe62c2,8/9/18 6:47,-58,213,-131
000000007ffe62c2,8/9/18 6:47,-31,235,-152
000000007ffe62c2,8/9/18 6:47,-28,204,-144
000000007ffe62c2,8/9/18 6:47,-64,247,-148
000000007ffe62c2,8/9/18 6:47,-46,219,-127
000000007ffe62c2,8/9/18 6:47,-39,186,-119
000000007ffe62c2,8/9/18 6:47,-63,250,-145
000000007ffe62c2,8/9/18 6:47,-40,211,-132
000000007ffe62c2,8/9/18 6:47,-46,210,-119
000000007ffe62c2,8/9/18 6:47,-64,244,-152
000000007ffe62c2,8/9/18 6:47,-30,223,-131
000000007ffe62c2,8/9/18 6:47,-51,247,-154
000000007ffe62c2,8/9/18 6:47,-53,235,-122
000000007ffe62c2,8/9/18 6:47,-58,245,-131
000000007ffe62c2,8/9/18 6:47,-31,222,-125
000000007ffe62c2,8/9/18 6:47,-25,210,-115
000000007ffe62c2,8/9/18 6:47,-40,246,-124
000000007ffe62c2,8/9/18 6:47,-44,235,-128
000000007ffe62c2,8/9/18 6:47,-34,230,-149
000000007ffe62c2,8/9/18 6:47,-41,234,-129
000000007ffe62c2,8/9/18 6:47,-25,205,-113
000000007ffe62c2,8/9/18 6:47,-53,233,-122
000000007ffe62c2,8/9/18 6:47,-22,223,-141
000000007ffe62c2,8/9/18 6:47,-47,249,-140
000000007ffe62c2,8/9/18 6:47,-17,235,-137
000000007ffe62c2,8/9/18 6:47,-23,230,-140
000000007ffe62c2,8/9/18 6:47,-43,231,-135
000000007ffe62c2,8/9/18 6:47,-39,243,-132
000000007ffe62c2,8/9/18 6:47,-54,254,-133
000000007ffe62c2,8/9/18 6:47,-49,242,-128
000000007ffe62c2,8/9/18 6:47,-45,226,-136
000000007ffe62c2,8/9/18 6:47,-55,254,-133
000000007ffe62c2,8/9/18 6:47,-43,220,-130
000000007ffe62c2,8/9/18 6:47,-39,232,-125
000000007ffe62c2,8/9/18 6:47,-42,228,-141
000000007ffe62c2,8/9/18 6:47,-43,237,-135
000000007ffe62c2,8/9/18 6:47,-24,229,-132
000000007ffe62c2,8/9/18 6:47,-52,236,-134
000000007ffe62c2,8/9/18 6:47,-51,226,-139
000000007ffe62c2,8/9/18 6:47,-27,217,-123
000000007ffe62c2,8/9/18 6:47,-50,246,-153
000000007ffe62c2,8/9/18 6:47,-51,253,-137
000000007ffe62c2,8/9/18 6:47,-54,224,-128
000000007ffe62c2,8/9/18 6:47,-16,230,-120
000000007ffe62c2,8/9/18 6:47,-50,233,-132
000000007ffe62c2,8/9/18 6:47,-51,260,-150
000000007ffe62c2,8/9/18 6:47,-25,235,-141
000000007ffe62c2,8/9/18 6:47,-27,238,-134
000000007ffe62c2,8/9/18 6:47,-19,225,-121
000000007ffe62c2,8/9/18 6:47,-61,207,-133
000000007ffe62c2,8/9/18 6:47,-26,225,-125
000000007ffe62c2,8/9/18 6:47,-48,241,-142
000000007ffe62c2,8/9/18 6:47,-9,227,-127
000000007ffe62c2,8/9/18 6:47,-49,226,-137
000000007ffe62c2,8/9/18 6:47,-48,218,-136
000000007ffe62c2,8/9/18 6:47,-40,241,-141
000000007ffe62c2,8/9/18 6:47,-41,221,-147
000000007ffe62c2,8/9/18 6:47,-60,234,-155
000000007ffe62c2,8/9/18 6:47,-39,219,-125
000000007ffe62c2,8/9/18 6:47,-52,208,-134
000000007ffe62c2,8/9/18 6:47,-43,195,-126
000000007ffe62c2,8/9/18 6:47,-24,234,-129
000000007ffe62c2,8/9/18 6:47,-37,230,-129
000000007ffe62c2,8/9/18 6:47,-30,202,-131
000000007ffe62c2,8/9/18 6:47,-32,247,-131
000000007ffe62c2,8/9/18 6:47,-59,220,-134
000000007ffe62c2,8/9/18 6:47,-31,244,-144
000000007ffe62c2,8/9/18 6:47,-42,210,-123
000000007ffe62c2,8/9/18 6:47,-49,221,-123
000000007ffe62c2,8/9/18 6:47,-53,208,-124
000000007ffe62c2,8/9/18 6:47,-13,231,-140
000000007ffe62c2,8/9/18 6:47,-8,217,-141
000000007ffe62c2,8/9/18 6:47,-45,251,-166
000000007ffe62c2,8/9/18 6:47,-49,252,-146
000000007ffe62c2,8/9/18 6:47,-31,226,-151
000000007ffe62c2,8/9/18 6:47,-30,238,-156
000000007ffe62c2,8/9/18 6:47,-19,216,-127
000000007ffe62c2,8/9/18 6:47,-6,211,-150
000000007ffe62c2,8/9/18 6:47,-53,240,-150
000000007ffe62c2,8/9/18 6:47,-63,225,-136
000000007ffe62c2,8/9/18 6:47,-41,234,-136
000000007ffe62c2,8/9/18 6:47,-30,235,-139
000000007ffe62c2,8/9/18 6:47,-3,220,-135
000000007ffe62c2,8/9/18 6:47,-31,231,-147
000000007ffe62c2,8/9/18 6:47,-50,213,-146
000000007ffe62c2,8/9/18 6:47,-26,228,-154
000000007ffe62c2,8/9/18 6:47,-33,227,-140
000000007ffe62c2,8/9/18 6:47,-28,245,-126
000000007ffe62c2,8/9/18 6:47,-27,246,-142
000000007ffe62c2,8/9/18 6:47,-37,235,-132
000000007ffe62c2,8/9/18 6:47,-38,231,-145
000000007ffe62c2,8/9/18 6:47,-53,224,-127
000000007ffe62c2,8/9/18 6:47,-14,169,-126
000000007ffe62c2,8/9/18 6:48,-46,241,-138
000000007ffe62c2,8/9/18 6:48,-38,222,-141
000000007ffe62c2,8/9/18 6:48,-34,252,-139
000000007ffe62c2,8/9/18 6:48,-25,227,-121
000000007ffe62c2,8/9/18 6:48,-34,229,-147
000000007ffe62c2,8/9/18 6:48,-44,227,-149
000000007ffe62c2,8/9/18 6:48,-33,228,-150
000000007ffe62c2,8/9/18 6:48,-51,245,-157
000000007ffe62c2,8/9/18 6:48,-49,244,-136
000000007ffe62c2,8/9/18 6:48,-33,232,-140
000000007ffe62c2,8/9/18 6:48,-7,236,-161
000000007ffe62c2,8/9/18 6:48,-15,246,-136
000000007ffe62c2,8/9/18 6:48,-32,254,-150
000000007ffe62c2,8/9/18 6:48,-22,250,-168
000000007ffe62c2,8/9/18 6:48,-20,218,-124
000000007ffe62c2,8/9/18 6:48,-28,247,-162
000000007ffe62c2,8/9/18 6:48,-5,234,-143
000000007ffe62c2,8/9/18 6:48,-38,222,-132
000000007ffe62c2,8/9/18 6:48,-34,218,-147
000000007ffe62c2,8/9/18 6:48,-34,228,-154
000000007ffe62c2,8/9/18 6:48,-13,248,-153
000000007ffe62c2,8/9/18 6:48,-35,208,-120
000000007ffe62c2,8/9/18 6:48,-37,249,-156
000000007ffe62c2,8/9/18 6:48,-29,229,-122
000000007ffe62c2,8/9/18 6:48,-37,252,-135
000000007ffe62c2,8/9/18 6:48,-37,240,-149
000000007ffe62c2,8/9/18 6:48,-12,242,-148
000000007ffe62c2,8/9/18 6:48,-20,228,-140
000000007ffe62c2,8/9/18 6:48,-16,242,-159
000000007ffe62c2,8/9/18 6:48,-13,253,-176
000000007ffe62c2,8/9/18 6:48,-22,225,-159
000000007ffe62c2,8/9/18 6:48,-31,219,-145
000000007ffe62c2,8/9/18 6:48,-27,254,-168
000000007ffe62c2,8/9/18 6:48,-35,263,-165
000000007ffe62c2,8/9/18 6:48,-29,232,-130
000000007ffe62c2,8/9/18 6:48,-51,223,-145
000000007ffe62c2,8/9/18 6:48,-61,237,-169
000000007ffe62c2,8/9/18 6:48,-46,247,-149
000000007ffe62c2,8/9/18 6:48,-36,217,-134
000000007ffe62c2,8/9/18 6:48,-49,228,-136
000000007ffe62c2,8/9/18 6:48,-23,190,-104
000000007ffe62c2,8/9/18 6:48,-57,246,-130
000000007ffe62c2,8/9/18 6:48,-34,220,-141
000000007ffe62c2,8/9/18 6:48,-39,254,-139
000000007ffe62c2,8/9/18 6:48,-54,237,-153
000000007ffe62c2,8/9/18 6:48,-31,257,-130
000000007ffe62c2,8/9/18 6:48,-50,243,-133
000000007ffe62c2,8/9/18 6:48,-40,229,-121
000000007ffe62c2,8/9/18 6:48,-23,212,-144
000000007ffe62c2,8/9/18 6:48,-36,249,-143
000000007ffe62c2,8/9/18 6:48,-56,269,-144
000000007ffe62c2,8/9/18 6:48,-14,212,-112
000000007ffe62c2,8/9/18 6:48,-43,222,-128
000000007ffe62c2,8/9/18 6:48,-16,201,-136
000000007ffe62c2,8/9/18 6:48,-37,222,-136
000000007ffe62c2,8/9/18 6:48,-37,232,-154
000000007ffe62c2,8/9/18 6:48,-29,201,-134
000000007ffe62c2,8/9/18 6:48,-29,237,-161
000000007ffe62c2,8/9/18 6:48,-26,185,-125
000000007ffe62c2,8/9/18 6:48,-17,234,-147
000000007ffe62c2,8/9/18 6:48,-21,203,-138
000000007ffe62c2,8/9/18 6:48,-33,223,-149
000000007ffe62c2,8/9/18 6:48,-25,227,-171
000000007ffe62c2,8/9/18 6:48,-36,236,-158
000000007ffe62c2,8/9/18 6:48,-22,241,-139
000000007ffe62c2,8/9/18 6:48,-21,205,-138
000000007ffe62c2,8/9/18 6:48,-31,242,-164
000000007ffe62c2,8/9/18 6:48,-20,201,-147
000000007ffe62c2,8/9/18 6:48,-16,245,-150
000000007ffe62c2,8/9/18 6:48,-12,157,-109
000000007ffe62c2,8/9/18 6:48,-19,229,-150
000000007ffe62c2,8/9/18 6:48,-19,246,-162
000000007ffe62c2,8/9/18 6:48,-7,226,-152
000000007ffe62c2,8/9/18 6:48,-5,203,-130
000000007ffe62c2,8/9/18 6:48,-49,288,-146
000000007ffe62c2,8/9/18 6:48,-2,172,-120
000000007ffe62c2,8/9/18 6:48,-12,218,-154
000000007ffe62c2,8/9/18 6:48,4,211,-140
000000007ffe62c2,8/9/18 6:48,-27,204,-99
000000007ffe62c2,8/9/18 6:48,-10,207,-133
000000007ffe62c2,8/9/18 6:48,-47,250,-169
000000007ffe62c2,8/9/18 6:48,-10,190,-128
000000007ffe62c2,8/9/18 6:48,-57,248,-181
000000007ffe62c2,8/9/18 6:48,-13,229,-132
000000007ffe62c2,8/9/18 6:48,-32,212,-142
000000007ffe62c2,8/9/18 6:48,-40,237,-135
000000007ffe62c2,8/9/18 6:48,-36,244,-147
000000007ffe62c2,8/9/18 6:48,-4,217,-134
000000007ffe62c2,8/9/18 6:48,-19,238,-143
000000007ffe62c2,8/9/18 6:48,-21,250,-135
000000007ffe62c2,8/9/18 6:48,-15,215,-127
000000007ffe62c2,8/9/18 6:48,-25,223,-131
000000007ffe62c2,8/9/18 6:48,-16,212,-146
000000007ffe62c2,8/9/18 6:48,-13,154,-71
000000007ffe62c2,8/9/18 6:48,-6,201,-143
000000007ffe62c2,8/9/18 6:48,-42,246,-156
000000007ffe62c2,8/9/18 6:48,-36,223,-162
000000007ffe62c2,8/9/18 6:48,-24,253,-155
000000007ffe62c2,8/9/18 6:48,-47,215,-132
000000007ffe62c2,8/9/18 6:48,-56,287,-154
000000007ffe62c2,8/9/18 6:48,-4,189,-121
000000007ffe62c2,8/9/18 6:48,-35,223,-124
000000007ffe62c2,8/9/18 6:48,-38,257,-132
000000007ffe62c2,8/9/18 6:48,-20,233,-143
000000007ffe62c2,8/9/18 6:48,-26,233,-120
000000007ffe62c2,8/9/18 6:48,-22,229,-164
000000007ffe62c2,8/9/18 6:48,-34,251,-142
000000007ffe62c2,8/9/18 6:48,-34,232,-121
000000007ffe62c2,8/9/18 6:48,-34,219,-137
000000007ffe62c2,8/9/18 6:48,-49,223,-133
000000007ffe62c2,8/9/18 6:48,-11,211,-138
000000007ffe62c2,8/9/18 6:48,-31,247,-147
000000007ffe62c2,8/9/18 6:48,-13,227,-145
000000007ffe62c2,8/9/18 6:48,-46,214,-133
000000007ffe62c2,8/9/18 6:48,-6,217,-137
000000007ffe62c2,8/9/18 6:48,-16,221,-128
000000007ffe62c2,8/9/18 6:48,-57,253,-144
000000007ffe62c2,8/9/18 6:48,-9,193,-132
000000007ffe62c2,8/9/18 6:48,-39,232,-141
000000007ffe62c2,8/9/18 6:48,3,238,-138
000000007ffe62c2,8/9/18 6:48,-15,202,-137
000000007ffe62c2,8/9/18 6:48,-41,255,-150
000000007ffe62c2,8/9/18 6:48,-28,218,-147
000000007ffe62c2,8/9/18 6:48,-49,261,-135
000000007ffe62c2,8/9/18 6:48,-18,222,-132
000000007ffe62c2,8/9/18 6:48,-7,218,-160
000000007ffe62c2,8/9/18 6:48,-5,234,-151
000000007ffe62c2,8/9/18 6:48,-28,213,-126
000000007ffe62c2,8/9/18 6:48,4,224,-145
000000007ffe62c2,8/9/18 6:48,-28,230,-129
000000007ffe62c2,8/9/18 6:48,-36,214,-162
000000007ffe62c2,8/9/18 6:48,-10,225,-141
000000007ffe62c2,8/9/18 6:48,-35,205,-144
000000007ffe62c2,8/9/18 6:48,-42,230,-143
000000007ffe62c2,8/9/18 6:48,-12,259,-134
000000007ffe62c2,8/9/18 6:48,-53,245,-152
000000007ffe62c2,8/9/18 6:48,-42,230,-151
000000007ffe62c2,8/9/18 6:48,-25,211,-154
000000007ffe62c2,8/9/18 6:48,-26,249,-158
000000007ffe62c2,8/9/18 6:48,-36,222,-142
000000007ffe62c2,8/9/18 6:48,-47,243,-139
000000007ffe62c2,8/9/18 6:48,-38,212,-132
000000007ffe62c2,8/9/18 6:48,-38,228,-131
000000007ffe62c2,8/9/18 6:48,-36,253,-157
000000007ffe62c2,8/9/18 6:48,-23,220,-134
000000007ffe62c2,8/9/18 6:48,-29,214,-133
000000007ffe62c2,8/9/18 6:48,4,248,-161
000000007ffe62c2,8/9/18 6:48,-51,220,-123
000000007ffe62c2,8/9/18 6:48,-37,202,-102
000000007ffe62c2,8/9/18 6:48,-37,249,-123
000000007ffe62c2,8/9/18 6:48,-41,223,-129
000000007ffe62c2,8/9/18 6:48,-31,232,-134
000000007ffe62c2,8/9/18 6:48,-42,248,-133
000000007ffe62c2,8/9/18 6:48,-23,200,-131
000000007ffe62c2,8/9/18 6:48,-36,215,-149
000000007ffe62c2,8/9/18 6:48,-36,242,-130
000000007ffe62c2,8/9/18 6:48,-63,240,-161
000000007ffe62c2,8/9/18 6:48,-42,209,-108
000000007ffe62c2,8/9/18 6:48,-29,223,-134
000000007ffe62c2,8/9/18 6:48,-59,249,-165
000000007ffe62c2,8/9/18 6:48,-32,225,-142
000000007ffe62c2,8/9/18 6:48,-48,225,-131
000000007ffe62c2,8/9/18 6:48,-60,211,-116
000000007ffe62c2,8/9/18 6:48,-44,250,-125
000000007ffe62c2,8/9/18 6:48,-70,219,-117
000000007ffe62c2,8/9/18 6:48,-38,213,-127
000000007ffe62c2,8/9/18 6:48,-61,250,-167
000000007ffe62c2,8/9/18 6:48,-22,227,-142
000000007ffe62c2,8/9/18 6:48,-34,230,-128
000000007ffe62c2,8/9/18 6:48,-47,260,-134
000000007ffe62c2,8/9/18 6:48,-52,264,-146
000000007ffe62c2,8/9/18 6:48,-41,222,-139
000000007ffe62c2,8/9/18 6:48,-23,233,-152
000000007ffe62c2,8/9/18 6:48,-21,251,-157
000000007ffe62c2,8/9/18 6:48,-48,253,-143
000000007ffe62c2,8/9/18 6:48,-10,211,-126
000000007ffe62c2,8/9/18 6:48,-68,239,-110
000000007ffe62c2,8/9/18 6:48,-21,204,-116
000000007ffe62c2,8/9/18 6:48,-50,226,-116
000000007ffe62c2,8/9/18 6:48,-76,252,-131
000000007ffe62c2,8/9/18 6:48,-23,224,-151
000000007ffe62c2,8/9/18 6:48,-20,219,-131
000000007ffe62c2,8/9/18 6:48,-62,230,-118
000000007ffe62c2,8/9/18 6:49,-37,234,-126
000000007ffe62c2,8/9/18 6:49,-5,239,-133
000000007ffe62c2,8/9/18 6:49,-33,228,-129
000000007ffe62c2,8/9/18 6:49,-29,249,-124
000000007ffe62c2,8/9/18 6:49,-31,234,-142
000000007ffe62c2,8/9/18 6:49,-36,220,-115
000000007ffe62c2,8/9/18 6:49,-30,269,-153
000000007ffe62c2,8/9/18 6:49,-32,240,-128
000000007ffe62c2,8/9/18 6:49,-45,198,-114
000000007ffe62c2,8/9/18 6:49,-32,220,-127
000000007ffe62c2,8/9/18 6:49,-33,250,-138
000000007ffe62c2,8/9/18 6:49,-37,212,-132
000000007ffe62c2,8/9/18 6:49,-22,221,-127
000000007ffe62c2,8/9/18 6:49,-45,239,-129
000000007ffe62c2,8/9/18 6:49,-29,268,-130
000000007ffe62c2,8/9/18 6:49,-30,259,-141
000000007ffe62c2,8/9/18 6:49,-47,224,-136
000000007ffe62c2,8/9/18 6:49,-30,236,-134
000000007ffe62c2,8/9/18 6:49,-19,232,-129
000000007ffe62c2,8/9/18 6:49,-66,234,-136
000000007ffe62c2,8/9/18 6:49,-63,238,-144
000000007ffe62c2,8/9/18 6:49,-44,203,-143
000000007ffe62c2,8/9/18 6:49,-37,256,-135
000000007ffe62c2,8/9/18 6:49,-35,227,-135
000000007ffe62c2,8/9/18 6:49,-60,222,-132
000000007ffe62c2,8/9/18 6:49,-28,222,-156
000000007ffe62c2,8/9/18 6:49,-37,198,-116
000000007ffe62c2,8/9/18 6:49,-14,238,-131
000000007ffe62c2,8/9/18 6:49,-50,228,-127
000000007ffe62c2,8/9/18 6:49,-55,219,-134
000000007ffe62c2,8/9/18 6:49,-22,231,-132
000000007ffe62c2,8/9/18 6:49,-66,247,-127
000000007ffe62c2,8/9/18 6:49,-32,203,-134
000000007ffe62c2,8/9/18 6:49,-29,251,-145
000000007ffe62c2,8/9/18 6:49,-27,234,-130
000000007ffe62c2,8/9/18 6:49,-40,215,-121
000000007ffe62c2,8/9/18 6:49,-29,253,-157
000000007ffe62c2,8/9/18 6:49,-50,241,-155
000000007ffe62c2,8/9/18 6:49,-35,268,-125
000000007ffe62c2,8/9/18 6:49,-28,257,-146
000000007ffe62c2,8/9/18 6:49,-6,238,-134
000000007ffe62c2,8/9/18 6:49,-13,231,-134
000000007ffe62c2,8/9/18 6:49,-39,243,-134
000000007ffe62c2,8/9/18 6:49,-51,247,-138
000000007ffe62c2,8/9/18 6:49,-44,215,-159
000000007ffe62c2,8/9/18 6:49,-45,217,-128
000000007ffe62c2,8/9/18 6:49,-37,228,-133
000000007ffe62c2,8/9/18 6:49,-18,248,-145
000000007ffe62c2,8/9/18 6:49,0,223,-141
000000007ffe62c2,8/9/18 6:49,-28,254,-140
000000007ffe62c2,8/9/18 6:49,-33,216,-125
000000007ffe62c2,8/9/18 6:49,-6,242,-141
000000007ffe62c2,8/9/18 6:49,-40,219,-127
000000007ffe62c2,8/9/18 6:49,-14,226,-136
000000007ffe62c2,8/9/18 6:49,-45,232,-145
000000007ffe62c2,8/9/18 6:49,-57,232,-139
000000007ffe62c2,8/9/18 6:49,-15,242,-142
000000007ffe62c2,8/9/18 6:49,-8,236,-150
000000007ffe62c2,8/9/18 6:49,-43,245,-146
000000007ffe62c2,8/9/18 6:49,-34,228,-153
000000007ffe62c2,8/9/18 6:49,-11,244,-128
000000007ffe62c2,8/9/18 6:49,-44,216,-126
000000007ffe62c2,8/9/18 6:49,-28,220,-128
000000007ffe62c2,8/9/18 6:49,-28,223,-160
000000007ffe62c2,8/9/18 6:49,-5,246,-131
000000007ffe62c2,8/9/18 6:49,-57,245,-133
000000007ffe62c2,8/9/18 6:49,-41,244,-149
000000007ffe62c2,8/9/18 6:49,-49,218,-118
000000007ffe62c2,8/9/18 6:49,-46,257,-150
000000007ffe62c2,8/9/18 6:49,-46,236,-115
000000007ffe62c2,8/9/18 6:49,-62,245,-100
000000007ffe62c2,8/9/18 6:49,-33,237,-118
000000007ffe62c2,8/9/18 6:49,-34,259,-131
000000007ffe62c2,8/9/18 6:49,-26,231,-148
000000007ffe62c2,8/9/18 6:49,-27,263,-132
000000007ffe62c2,8/9/18 6:49,-27,241,-119
000000007ffe62c2,8/9/18 6:49,-45,234,-127
000000007ffe62c2,8/9/18 6:49,-17,238,-122
000000007ffe62c2,8/9/18 6:49,-42,243,-114
000000007ffe62c2,8/9/18 6:49,-19,215,-120
000000007ffe62c2,8/9/18 6:49,-20,222,-138
000000007ffe62c2,8/9/18 6:49,-57,239,-129
000000007ffe62c2,8/9/18 6:49,-12,243,-115
000000007ffe62c2,8/9/18 6:49,-44,214,-118
000000007ffe62c2,8/9/18 6:49,-41,244,-124
000000007ffe62c2,8/9/18 6:49,-33,246,-118
000000007ffe62c2,8/9/18 6:49,-7,249,-123
000000007ffe62c2,8/9/18 6:49,-37,209,-122
000000007ffe62c2,8/9/18 6:49,-33,251,-153
000000007ffe62c2,8/9/18 6:49,-33,253,-108
000000007ffe62c2,8/9/18 6:49,-46,249,-144
000000007ffe62c2,8/9/18 6:49,-32,222,-134
000000007ffe62c2,8/9/18 6:49,-35,219,-133
000000007ffe62c2,8/9/18 6:49,-72,227,-129
000000007ffe62c2,8/9/18 6:49,-89,250,-109
000000007ffe62c2,8/9/18 6:49,-73,278,-127
000000007ffe62c2,8/9/18 6:49,-69,238,-137
000000007ffe62c2,8/9/18 6:49,-39,234,-121
000000007ffe62c2,8/9/18 6:49,-59,248,-115
000000007ffe62c2,8/9/18 6:49,-46,212,-117
000000007ffe62c2,8/9/18 6:49,-29,238,-131
000000007ffe62c2,8/9/18 6:49,-41,257,-142
000000007ffe62c2,8/9/18 6:49,-48,243,-147
000000007ffe62c2,8/9/18 6:49,-32,237,-125
000000007ffe62c2,8/9/18 6:49,-58,244,-117
000000007ffe62c2,8/9/18 6:49,-34,228,-106
000000007ffe62c2,8/9/18 6:49,-48,268,-142
000000007ffe62c2,8/9/18 6:49,-49,235,-116
000000007ffe62c2,8/9/18 6:49,-53,256,-156
000000007ffe62c2,8/9/18 6:49,17,249,-132
000000007ffe62c2,8/9/18 6:49,-19,233,-169
000000007ffe62c2,8/9/18 6:49,-26,254,-120
000000007ffe62c2,8/9/18 6:49,-39,203,-113
000000007ffe62c2,8/9/18 6:49,-21,242,-150
000000007ffe62c2,8/9/18 6:49,-6,220,-134
000000007ffe62c2,8/9/18 6:49,-26,195,-96
000000007ffe62c2,8/9/18 6:49,-24,245,-147
000000007ffe62c2,8/9/18 6:49,-14,220,-138
000000007ffe62c2,8/9/18 6:49,-24,264,-140
000000007ffe62c2,8/9/18 6:49,-26,223,-107
000000007ffe62c2,8/9/18 6:49,-36,246,-138
000000007ffe62c2,8/9/18 6:49,-24,230,-128
000000007ffe62c2,8/9/18 6:49,-22,231,-127
000000007ffe62c2,8/9/18 6:49,-5,227,-137
000000007ffe62c2,8/9/18 6:49,-13,226,-110
000000007ffe62c2,8/9/18 6:49,-23,219,-133
000000007ffe62c2,8/9/18 6:49,-17,261,-119
000000007ffe62c2,8/9/18 6:49,-9,226,-120
000000007ffe62c2,8/9/18 6:49,-3,244,-141
000000007ffe62c2,8/9/18 6:49,3,247,-130
000000007ffe62c2,8/9/18 6:49,10,261,-161
000000007ffe62c2,8/9/18 6:49,-5,244,-141
000000007ffe62c2,8/9/18 6:49,-13,237,-144
000000007ffe62c2,8/9/18 6:49,-26,252,-143
000000007ffe62c2,8/9/18 6:49,-10,234,-133
000000007ffe62c2,8/9/18 6:49,1,227,-127
000000007ffe62c2,8/9/18 6:49,-12,240,-143
000000007ffe62c2,8/9/18 6:49,-18,249,-154
000000007ffe62c2,8/9/18 6:49,-16,239,-133
000000007ffe62c2,8/9/18 6:49,-31,227,-141
