
serial-no	timestamp	x	y	z
000000007ffe62c2	2018-08-09 06:47:47	-48	241	-142
000000007ffe62c2	2018-08-09 06:47:47	-9	227	-127
000000007ffe62c2	2018-08-09 06:47:47	-49	226	-137
000000007ffe62c2	2018-08-09 06:47:48	-48	218	-136
000000007ffe62c2	2018-08-09 06:47:48	-40	241	-141
000000007ffe62c2	2018-08-09 06:47:48	-41	221	-147
000000007ffe62c2	2018-08-09 06:47:48	-60	234	-155
000000007ffe62c2	2018-08-09 06:47:49	-39	219	-125
000000007ffe62c2	2018-08-09 06:47:49	-52	208	-134
000000007ffe62c2	2018-08-09 06:47:49	-43	195	-126
000000007ffe62c2	2018-08-09 06:47:49	-24	234	-129
000000007ffe62c2	2018-08-09 06:47:50	-37	230	-129
000000007ffe62c2	2018-08-09 06:47:50	-30	202	-131
000000007ffe62c2	2018-08-09 06:47:50	-32	247	-131
000000007ffe62c2	2018-08-09 06:47:51	-59	220	-134
000000007ffe62c2	2018-08-09 06:47:51	-31	244	-144
000000007ffe62c2	2018-08-09 06:47:51	-42	210	-123
000000007ffe62c2	2018-08-09 06:47:51	-49	221	-123
000000007ffe62c2	2018-08-09 06:47:52	-53	208	-124
000000007ffe62c2	2018-08-09 06:47:52	-13	231	-140
000000007ffe62c2	2018-08-09 06:47:52	-8	217	-141
000000007ffe62c2	2018-08-09 06:47:52	-45	251	-166
000000007ffe62c2	2018-08-09 06:47:53	-49	252	-146
000000007ffe62c2	2018-08-09 06:47:53	-31	226	-151
000000007ffe62c2	2018-08-09 06:47:53	-30	238	-156
000000007ffe62c2	2018-08-09 06:47:53	-19	216	-127
000000007ffe62c2	2018-08-09 06:47:54	-6	211	-150
000000007ffe62c2	2018-08-09 06:47:54	-53	240	-150
000000007ffe62c2	2018-08-09 06:47:54	-63	225	-136
000000007ffe62c2	2018-08-09 06:47:55	-41	234	-136
000000007ffe62c2	2018-08-09 06:47:55	-30	235	-139
000000007ffe62c2	2018-08-09 06:47:55	-3	220	-135
000000007ffe62c2	2018-08-09 06:47:55	-31	231	-147
000000007ffe62c2	2018-08-09 06:47:56	-50	213	-146
000000007ffe62c2	2018-08-09 06:47:57	-26	228	-154
000000007ffe62c2	2018-08-09 06:47:58	-33	227	-140
000000007ffe62c2	2018-08-09 06:47:58	-28	245	-126
000000007ffe62c2	2018-08-09 06:47:58	-27	246	-142
000000007ffe62c2	2018-08-09 06:47:58	-37	235	-132
000000007ffe62c2	2018-08-09 06:47:59	-38	231	-145
000000007ffe62c2	2018-08-09 06:47:59	-53	224	-127
000000007ffe62c2	2018-08-09 06:47:59	-14	169	-126
000000007ffe62c2	2018-08-09 06:48:00	-46	241	-138
000000007ffe62c2	2018-08-09 06:48:00	-38	222	-141
000000007ffe62c2	2018-08-09 06:48:00	-34	252	-139
000000007ffe62c2	2018-08-09 06:48:00	-25	227	-121
000000007ffe62c2	2018-08-09 06:48:01	-34	229	-147
000000007ffe62c2	2018-08-09 06:48:01	-44	227	-149
000000007ffe62c2	2018-08-09 06:48:01	-33	228	-150
000000007ffe62c2	2018-08-09 06:48:01	-51	245	-157
000000007ffe62c2	2018-08-09 06:48:02	-49	244	-136
000000007ffe62c2	2018-08-09 06:48:02	-33	232	-140
000000007ffe62c2	2018-08-09 06:48:02	-7	236	-161
000000007ffe62c2	2018-08-09 06:48:02	-15	246	-136
000000007ffe62c2	2018-08-09 06:48:03	-32	254	-150
000000007ffe62c2	2018-08-09 06:48:03	-22	250	-168
000000007ffe62c2	2018-08-09 06:48:03	-20	218	-124
000000007ffe62c2	2018-08-09 06:48:03	-28	247	-162
000000007ffe62c2	2018-08-09 06:48:04	-5	234	-143
000000007ffe62c2	2018-08-09 06:48:04	-38	222	-132
000000007ffe62c2	2018-08-09 06:48:04	-34	218	-147
000000007ffe62c2	2018-08-09 06:48:05	-34	228	-154
000000007ffe62c2	2018-08-09 06:48:05	-13	248	-153
000000007ffe62c2	2018-08-09 06:48:05	-35	208	-120
000000007ffe62c2	2018-08-09 06:48:05	-37	249	-156
000000007ffe62c2	2018-08-09 06:48:06	-29	229	-122
000000007ffe62c2	2018-08-09 06:48:06	-37	252	-135
000000007ffe62c2	2018-08-09 06:48:06	-37	240	-149
000000007ffe62c2	2018-08-09 06:48:06	-12	242	-148
000000007ffe62c2	2018-08-09 06:48:07	-20	228	-140
000000007ffe62c2	2018-08-09 06:48:07	-16	242	-159
000000007ffe62c2	2018-08-09 06:48:07	-13	253	-176
000000007ffe62c2	2018-08-09 06:48:07	-22	225	-159
000000007ffe62c2	2018-08-09 06:48:08	-31	219	-145
000000007ffe62c2	2018-08-09 06:48:08	-27	254	-168
000000007ffe62c2	2018-08-09 06:48:08	-35	263	-165
000000007ffe62c2	2018-08-09 06:48:08	-29	232	-130
000000007ffe62c2	2018-08-09 06:48:09	-51	223	-145
000000007ffe62c2	2018-08-09 06:48:09	-61	237	-169
000000007ffe62c2	2018-08-09 06:48:09	-46	247	-149
000000007ffe62c2	2018-08-09 06:48:10	-36	217	-134
000000007ffe62c2	2018-08-09 06:48:10	-49	228	-136
000000007ffe62c2	2018-08-09 06:48:10	-23	190	-104
000000007ffe62c2	2018-08-09 06:48:11	-57	246	-130
000000007ffe62c2	2018-08-09 06:48:11	-34	220	-141
000000007ffe62c2	2018-08-09 06:48:11	-39	254	-139
000000007ffe62c2	2018-08-09 06:48:11	-54	237	-153
000000007ffe62c2	2018-08-09 06:48:12	-31	257	-130
000000007ffe62c2	2018-08-09 06:48:12	-50	243	-133
000000007ffe62c2	2018-08-09 06:48:12	-40	229	-121
000000007ffe62c2	2018-08-09 06:48:12	-23	212	-144
000000007ffe62c2	2018-08-09 06:48:13	-36	249	-143
000000007ffe62c2	2018-08-09 06:48:13	-56	269	-144
000000007ffe62c2	2018-08-09 06:48:13	-14	212	-112
000000007ffe62c2	2018-08-09 06:48:13	-43	222	-128
000000007ffe62c2	2018-08-09 06:48:14	-16	201	-136
000000007ffe62c2	2018-08-09 06:48:14	-37	222	-136
000000007ffe62c2	2018-08-09 06:48:14	-37	232	-154
000000007ffe62c2	2018-08-09 06:48:14	-29	201	-134
000000007ffe62c2	2018-08-09 06:48:15	-29	237	-161
000000007ffe62c2	2018-08-09 06:48:15	-26	185	-125
000000007ffe62c2	2018-08-09 06:48:15	-17	234	-147
000000007ffe62c2	2018-08-09 06:48:15	-21	203	-138
000000007ffe62c2	2018-08-09 06:48:16	-33	223	-149
000000007ffe62c2	2018-08-09 06:48:16	-25	227	-171
000000007ffe62c2	2018-08-09 06:48:16	-36	236	-158
000000007ffe62c2	2018-08-09 06:48:16	-22	241	-139
000000007ffe62c2	2018-08-09 06:48:17	-21	205	-138
000000007ffe62c2	2018-08-09 06:48:17	-31	242	-164
000000007ffe62c2	2018-08-09 06:48:17	-20	201	-147
000000007ffe62c2	2018-08-09 06:48:17	-16	245	-150
000000007ffe62c2	2018-08-09 06:48:18	-12	157	-109
000000007ffe62c2	2018-08-09 06:48:18	-19	229	-150
000000007ffe62c2	2018-08-09 06:48:18	-19	246	-162
000000007ffe62c2	2018-08-09 06:48:18	-7	226	-152
000000007ffe62c2	2018-08-09 06:48:19	-5	203	-130
000000007ffe62c2	2018-08-09 06:48:19	-49	288	-146
000000007ffe62c2	2018-08-09 06:48:19	-2	172	-120
000000007ffe62c2	2018-08-09 06:48:20	-12	218	-154
000000007ffe62c2	2018-08-09 06:48:20	4	211	-140
000000007ffe62c2	2018-08-09 06:48:20	-27	204	-99
000000007ffe62c2	2018-08-09 06:48:20	-10	207	-133
000000007ffe62c2	2018-08-09 06:48:21	-47	250	-169
000000007ffe62c2	2018-08-09 06:48:21	-10	190	-128
000000007ffe62c2	2018-08-09 06:48:21	-57	248	-181
000000007ffe62c2	2018-08-09 06:48:21	-13	229	-132
000000007ffe62c2	2018-08-09 06:48:22	-32	212	-142
000000007ffe62c2	2018-08-09 06:48:22	-40	237	-135
000000007ffe62c2	2018-08-09 06:48:22	-36	244	-147
000000007ffe62c2	2018-08-09 06:48:22	-4	217	-134
000000007ffe62c2	2018-08-09 06:48:23	-19	238	-143
000000007ffe62c2	2018-08-09 06:48:23	-21	250	-135
000000007ffe62c2	2018-08-09 06:48:23	-15	215	-127
000000007ffe62c2	2018-08-09 06:48:23	-25	223	-131
000000007ffe62c2	2018-08-09 06:48:25	-16	212	-146
000000007ffe62c2	2018-08-09 06:48:25	-13	154	-71
000000007ffe62c2	2018-08-09 06:48:25	-6	201	-143
000000007ffe62c2	2018-08-09 06:48:26	-42	246	-156
000000007ffe62c2	2018-08-09 06:48:26	-36	223	-162
000000007ffe62c2	2018-08-09 06:48:26	-24	253	-155
000000007ffe62c2	2018-08-09 06:48:26	-47	215	-132
000000007ffe62c2	2018-08-09 06:48:27	-56	287	-154
000000007ffe62c2	2018-08-09 06:48:27	-4	189	-121
000000007ffe62c2	2018-08-09 06:48:27	-35	223	-124
000000007ffe62c2	2018-08-09 06:48:27	-38	257	-132
000000007ffe62c2	2018-08-09 06:48:28	-20	233	-143
000000007ffe62c2	2018-08-09 06:48:28	-26	233	-120
000000007ffe62c2	2018-08-09 06:48:28	-22	229	-164
000000007ffe62c2	2018-08-09 06:48:28	-34	251	-142
000000007ffe62c2	2018-08-09 06:48:29	-34	232	-121
000000007ffe62c2	2018-08-09 06:48:29	-34	219	-137
000000007ffe62c2	2018-08-09 06:48:29	-49	223	-133
000000007ffe62c2	2018-08-09 06:48:29	-11	211	-138
000000007ffe62c2	2018-08-09 06:48:30	-31	247	-147
000000007ffe62c2	2018-08-09 06:48:30	-13	227	-145
000000007ffe62c2	2018-08-09 06:48:30	-46	214	-133
000000007ffe62c2	2018-08-09 06:48:31	-6	217	-137
000000007ffe62c2	2018-08-09 06:48:31	-16	221	-128
000000007ffe62c2	2018-08-09 06:48:31	-57	253	-144
000000007ffe62c2	2018-08-09 06:48:31	-9	193	-132
000000007ffe62c2	2018-08-09 06:48:32	-39	232	-141
000000007ffe62c2	2018-08-09 06:48:32	3	238	-138
000000007ffe62c2	2018-08-09 06:48:32	-15	202	-137
000000007ffe62c2	2018-08-09 06:48:33	-41	255	-150
000000007ffe62c2	2018-08-09 06:48:33	-28	218	-147
000000007ffe62c2	2018-08-09 06:48:33	-49	261	-135
000000007ffe62c2	2018-08-09 06:48:33	-18	222	-132
000000007ffe62c2	2018-08-09 06:48:34	-7	218	-160
000000007ffe62c2	2018-08-09 06:48:34	-5	234	-151
000000007ffe62c2	2018-08-09 06:48:35	-28	213	-126
000000007ffe62c2	2018-08-09 06:48:36	4	224	-145
000000007ffe62c2	2018-08-09 06:48:36	-28	230	-129
000000007ffe62c2	2018-08-09 06:48:36	-36	214	-162
000000007ffe62c2	2018-08-09 06:48:37	-10	225	-141
000000007ffe62c2	2018-08-09 06:48:37	-35	205	-144
000000007ffe62c2	2018-08-09 06:48:41	-42	230	-143
000000007ffe62c2	2018-08-09 06:48:46	-12	259	-134
000000007ffe62c2	2018-08-09 06:48:47	-53	245	-152
000000007ffe62c2	2018-08-09 06:48:47	-42	230	-151
000000007ffe62c2	2018-08-09 06:48:47	-25	211	-154
000000007ffe62c2	2018-08-09 06:48:47	-26	249	-158
000000007ffe62c2	2018-08-09 06:48:48	-36	222	-142
000000007ffe62c2	2018-08-09 06:48:48	-47	243	-139
000000007ffe62c2	2018-08-09 06:48:48	-38	212	-132
000000007ffe62c2	2018-08-09 06:48:49	-38	228	-131
000000007ffe62c2	2018-08-09 06:48:49	-36	253	-157
000000007ffe62c2	2018-08-09 06:48:49	-23	220	-134
000000007ffe62c2	2018-08-09 06:48:49	-29	214	-133
000000007ffe62c2	2018-08-09 06:48:50	4	248	-161
000000007ffe62c2	2018-08-09 06:48:50	-51	220	-123
000000007ffe62c2	2018-08-09 06:48:51	-37	202	-102
000000007ffe62c2	2018-08-09 06:48:51	-37	249	-123
000000007ffe62c2	2018-08-09 06:48:51	-41	223	-129
000000007ffe62c2	2018-08-09 06:48:51	-31	232	-134
000000007ffe62c2	2018-08-09 06:48:52	-42	248	-133
000000007ffe62c2	2018-08-09 06:48:52	-23	200	-131
000000007ffe62c2	2018-08-09 06:48:52	-36	215	-149
000000007ffe62c2	2018-08-09 06:48:52	-36	242	-130
000000007ffe62c2	2018-08-09 06:48:53	-63	240	-161
000000007ffe62c2	2018-08-09 06:48:53	-42	209	-108
000000007ffe62c2	2018-08-09 06:48:53	-29	223	-134
000000007ffe62c2	2018-08-09 06:48:53	-59	249	-165
000000007ffe62c2	2018-08-09 06:48:54	-32	225	-142
000000007ffe62c2	2018-08-09 06:48:54	-48	225	-131
000000007ffe62c2	2018-08-09 06:48:54	-60	211	-116
000000007ffe62c2	2018-08-09 06:48:54	-44	250	-125
000000007ffe62c2	2018-08-09 06:48:55	-70	219	-117
000000007ffe62c2	2018-08-09 06:48:55	-38	213	-127
000000007ffe62c2	2018-08-09 06:48:55	-61	250	-167
000000007ffe62c2	2018-08-09 06:48:56	-22	227	-142
000000007ffe62c2	2018-08-09 06:48:56	-34	230	-128
000000007ffe62c2	2018-08-09 06:48:56	-47	260	-134
000000007ffe62c2	2018-08-09 06:48:56	-52	264	-146
000000007ffe62c2	2018-08-09 06:48:57	-41	222	-139
000000007ffe62c2	2018-08-09 06:48:57	-23	233	-152
000000007ffe62c2	2018-08-09 06:48:57	-21	251	-157
000000007ffe62c2	2018-08-09 06:48:57	-48	253	-143
000000007ffe62c2	2018-08-09 06:48:58	-10	211	-126
000000007ffe62c2	2018-08-09 06:48:58	-68	239	-110
000000007ffe62c2	2018-08-09 06:48:58	-21	204	-116
000000007ffe62c2	2018-08-09 06:48:58	-50	226	-116
000000007ffe62c2	2018-08-09 06:48:59	-76	252	-131
000000007ffe62c2	2018-08-09 06:48:59	-23	224	-151
000000007ffe62c2	2018-08-09 06:48:59	-20	219	-131
000000007ffe62c2	2018-08-09 06:48:59	-62	230	-118
000000007ffe62c2	2018-08-09 06:49:00	-37	234	-126
000000007ffe62c2	2018-08-09 06:49:00	-5	239	-133
000000007ffe62c2	2018-08-09 06:49:00	-33	228	-129
000000007ffe62c2	2018-08-09 06:49:02	-29	249	-124
000000007ffe62c2	2018-08-09 06:49:02	-31	234	-142
000000007ffe62c2	2018-08-09 06:49:02	-36	220	-115
000000007ffe62c2	2018-08-09 06:49:02	-30	269	-153
000000007ffe62c2	2018-08-09 06:49:03	-32	240	-128
000000007ffe62c2	2018-08-09 06:49:03	-45	198	-114
000000007ffe62c2	2018-08-09 06:49:04	-32	220	-127
000000007ffe62c2	2018-08-09 06:49:05	-33	250	-138
000000007ffe62c2	2018-08-09 06:49:05	-37	212	-132
000000007ffe62c2	2018-08-09 06:49:05	-22	221	-127
000000007ffe62c2	2018-08-09 06:49:06	-45	239	-129
000000007ffe62c2	2018-08-09 06:49:06	-29	268	-130
000000007ffe62c2	2018-08-09 06:49:06	-30	259	-141
000000007ffe62c2	2018-08-09 06:49:06	-47	224	-136
000000007ffe62c2	2018-08-09 06:49:07	-30	236	-134
000000007ffe62c2	2018-08-09 06:49:07	-19	232	-129
000000007ffe62c2	2018-08-09 06:49:07	-66	234	-136
000000007ffe62c2	2018-08-09 06:49:07	-63	238	-144
000000007ffe62c2	2018-08-09 06:49:07	-44	203	-143
000000007ffe62c2	2018-08-09 06:49:08	-37	256	-135
000000007ffe62c2	2018-08-09 06:49:08	-35	227	-135
000000007ffe62c2	2018-08-09 06:49:08	-60	222	-132
000000007ffe62c2	2018-08-09 06:49:09	-28	222	-156
000000007ffe62c2	2018-08-09 06:49:09	-37	198	-116
000000007ffe62c2	2018-08-09 06:49:09	-14	238	-131
000000007ffe62c2	2018-08-09 06:49:09	-50	228	-127
000000007ffe62c2	2018-08-09 06:49:10	-55	219	-134
000000007ffe62c2	2018-08-09 06:49:10	-22	231	-132
000000007ffe62c2	2018-08-09 06:49:10	-66	247	-127
000000007ffe62c2	2018-08-09 06:49:11	-32	203	-134
000000007ffe62c2	2018-08-09 06:49:11	-29	251	-145
000000007ffe62c2	2018-08-09 06:49:11	-27	234	-130
000000007ffe62c2	2018-08-09 06:49:11	-40	215	-121
000000007ffe62c2	2018-08-09 06:49:12	-29	253	-157
000000007ffe62c2	2018-08-09 06:49:12	-50	241	-155
000000007ffe62c2	2018-08-09 06:49:12	-35	268	-125
000000007ffe62c2	2018-08-09 06:49:12	-28	257	-146
000000007ffe62c2	2018-08-09 06:49:13	-6	238	-134
000000007ffe62c2	2018-08-09 06:49:13	-13	231	-134
000000007ffe62c2	2018-08-09 06:49:13	-39	243	-134
000000007ffe62c2	2018-08-09 06:49:13	-51	247	-138
000000007ffe62c2	2018-08-09 06:49:14	-44	215	-159
000000007ffe62c2	2018-08-09 06:49:14	-45	217	-128
000000007ffe62c2	2018-08-09 06:49:14	-37	228	-133
000000007ffe62c2	2018-08-09 06:49:14	-18	248	-145
000000007ffe62c2	2018-08-09 06:49:15	0	223	-141
000000007ffe62c2	2018-08-09 06:49:15	-28	254	-140
000000007ffe62c2	2018-08-09 06:49:15	-33	216	-125
000000007ffe62c2	2018-08-09 06:49:15	-6	242	-141
000000007ffe62c2	2018-08-09 06:49:16	-40	219	-127
000000007ffe62c2	2018-08-09 06:49:16	-14	226	-136
000000007ffe62c2	2018-08-09 06:49:16	-45	232	-145
000000007ffe62c2	2018-08-09 06:49:16	-57	232	-139
000000007ffe62c2	2018-08-09 06:49:17	-15	242	-142
000000007ffe62c2	2018-08-09 06:49:17	-8	236	-150
000000007ffe62c2	2018-08-09 06:49:17	-43	245	-146
000000007ffe62c2	2018-08-09 06:49:17	-34	228	-153
000000007ffe62c2	2018-08-09 06:49:18	-11	244	-128
000000007ffe62c2	2018-08-09 06:49:18	-44	216	-126
000000007ffe62c2	2018-08-09 06:49:18	-28	220	-128
000000007ffe62c2	2018-08-09 06:49:18	-28	223	-160
000000007ffe62c2	2018-08-09 06:49:19	-5	246	-131
000000007ffe62c2	2018-08-09 06:49:19	-57	245	-133
000000007ffe62c2	2018-08-09 06:49:19	-41	244	-149
000000007ffe62c2	2018-08-09 06:49:19	-49	218	-118
000000007ffe62c2	2018-08-09 06:49:20	-46	257	-150
000000007ffe62c2	2018-08-09 06:49:20	-46	236	-115
000000007ffe62c2	2018-08-09 06:49:20	-62	245	-100
000000007ffe62c2	2018-08-09 06:49:20	-33	237	-118
000000007ffe62c2	2018-08-09 06:49:21	-34	259	-131
000000007ffe62c2	2018-08-09 06:49:21	-26	231	-148
000000007ffe62c2	2018-08-09 06:49:21	-27	263	-132
000000007ffe62c2	2018-08-09 06:49:21	-27	241	-119
000000007ffe62c2	2018-08-09 06:49:22	-45	234	-127
000000007ffe62c2	2018-08-09 06:49:22	-17	238	-122
000000007ffe62c2	2018-08-09 06:49:22	-42	243	-114
000000007ffe62c2	2018-08-09 06:49:22	-19	215	-120
000000007ffe62c2	2018-08-09 06:49:23	-20	222	-138
000000007ffe62c2	2018-08-09 06:49:23	-57	239	-129
000000007ffe62c2	2018-08-09 06:49:23	-12	243	-115
000000007ffe62c2	2018-08-09 06:49:24	-44	214	-118
000000007ffe62c2	2018-08-09 06:49:24	-41	244	-124
000000007ffe62c2	2018-08-09 06:49:24	-33	246	-118
000000007ffe62c2	2018-08-09 06:49:24	-7	249	-123
000000007ffe62c2	2018-08-09 06:49:25	-37	209	-122
000000007ffe62c2	2018-08-09 06:49:25	-33	251	-153
000000007ffe62c2	2018-08-09 06:49:25	-33	253	-108
000000007ffe62c2	2018-08-09 06:49:25	-46	249	-144
000000007ffe62c2	2018-08-09 06:49:26	-32	222	-134
000000007ffe62c2	2018-08-09 06:49:26	-35	219	-133
000000007ffe62c2	2018-08-09 06:49:26	-72	227	-129
000000007ffe62c2	2018-08-09 06:49:27	-89	250	-109
000000007ffe62c2	2018-08-09 06:49:27	-73	278	-127
000000007ffe62c2	2018-08-09 06:49:27	-69	238	-137
000000007ffe62c2	2018-08-09 06:49:27	-39	234	-121
000000007ffe62c2	2018-08-09 06:49:28	-59	248	-115
000000007ffe62c2	2018-08-09 06:49:28	-46	212	-117
000000007ffe62c2	2018-08-09 06:49:28	-29	238	-131
000000007ffe62c2	2018-08-09 06:49:28	-41	257	-142
000000007ffe62c2	2018-08-09 06:49:29	-48	243	-147
000000007ffe62c2	2018-08-09 06:49:29	-32	237	-125
000000007ffe62c2	2018-08-09 06:49:29	-58	244	-117
000000007ffe62c2	2018-08-09 06:49:29	-34	228	-106
000000007ffe62c2	2018-08-09 06:49:30	-48	268	-142
000000007ffe62c2	2018-08-09 06:49:30	-49	235	-116
000000007ffe62c2	2018-08-09 06:49:30	-53	256	-156
000000007ffe62c2	2018-08-09 06:49:32	17	249	-132
000000007ffe62c2	2018-08-09 06:49:32	-19	233	-169
000000007ffe62c2	2018-08-09 06:49:33	-26	254	-120
000000007ffe62c2	2018-08-09 06:49:33	-39	203	-113
000000007ffe62c2	2018-08-09 06:49:33	-21	242	-150
000000007ffe62c2	2018-08-09 06:49:33	-6	220	-134
000000007ffe62c2	2018-08-09 06:49:34	-26	195	-96
000000007ffe62c2	2018-08-09 06:49:34	-24	245	-147
000000007ffe62c2	2018-08-09 06:49:34	-14	220	-138
000000007ffe62c2	2018-08-09 06:49:35	-24	264	-140
000000007ffe62c2	2018-08-09 06:49:35	-26	223	-107
000000007ffe62c2	2018-08-09 06:49:35	-36	246	-138
000000007ffe62c2	2018-08-09 06:49:35	-24	230	-128
000000007ffe62c2	2018-08-09 06:49:36	-22	231	-127
000000007ffe62c2	2018-08-09 06:49:36	-5	227	-137
000000007ffe62c2	2018-08-09 06:49:36	-13	226	-110
000000007ffe62c2	2018-08-09 06:49:36	-23	219	-133
000000007ffe62c2	2018-08-09 06:49:37	-17	261	-119
000000007ffe62c2	2018-08-09 06:49:37	-9	226	-120
000000007ffe62c2	2018-08-09 06:49:37	-3	244	-141
000000007ffe62c2	2018-08-09 06:49:37	3	247	-130
000000007ffe62c2	2018-08-09 06:49:38	10	261	-161
000000007ffe62c2	2018-08-09 06:49:38	-5	244	-141
000000007ffe62c2	2018-08-09 06:49:38	-13	237	-144
000000007ffe62c2	2018-08-09 06:49:38	-26	252	-143
000000007ffe62c2	2018-08-09 06:49:39	-10	234	-133
000000007ffe62c2	2018-08-09 06:49:39	1	227	-127
000000007ffe62c2	2018-08-09 06:49:39	-12	240	-143
000000007ffe62c2	2018-08-09 06:49:39	-18	249	-154
000000007ffe62c2	2018-08-09 06:49:40	-16	239	-133
000000007ffe62c2	2018-08-09 06:49:40	-31	227	-141
000000007ffe62c2	2018-08-09 06:49:40	-1	236	-141
000000007ffe62c2	2018-08-09 06:49:40	-26	247	-140
000000007ffe62c2	2018-08-09 06:49:41	-17	245	-153
000000007ffe62c2	2018-08-09 06:49:41	9	230	-162
000000007ffe62c2	2018-08-09 06:49:41	-14	229	-140
000000007ffe62c2	2018-08-09 06:49:41	0	250	-144
000000007ffe62c2	2018-08-09 06:49:42	-22	263	-155
000000007ffe62c2	2018-08-09 06:49:42	-24	222	-144
000000007ffe62c2	2018-08-09 06:49:42	-23	222	-158
000000007ffe62c2	2018-08-09 06:49:43	-7	219	-136
000000007ffe62c2	2018-08-09 06:49:43	7	219	-125
000000007ffe62c2	2018-08-09 06:49:43	-5	238	-132
000000007ffe62c2	2018-08-09 06:49:43	-26	230	-124
000000007ffe62c2	2018-08-09 06:49:44	3	204	-150
000000007ffe62c2	2018-08-09 06:49:44	-36	253	-145
000000007ffe62c2	2018-08-09 06:49:44	-18	222	-131
000000007ffe62c2	2018-08-09 06:49:44	3	242	-154
000000007ffe62c2	2018-08-09 06:49:45	7	235	-125
000000007ffe62c2	2018-08-09 06:49:45	21	271	-155
000000007ffe62c2	2018-08-09 06:49:45	4	250	-137
000000007ffe62c2	2018-08-09 06:49:45	-4	246	-130
000000007ffe62c2	2018-08-09 06:49:46	11	229	-148
000000007ffe62c2	2018-08-09 06:49:46	7	225	-159
000000007ffe62c2	2018-08-09 06:49:46	2	226	-129
000000007ffe62c2	2018-08-09 06:49:47	-15	215	-109
000000007ffe62c2	2018-08-09 06:49:47	-14	252	-157
000000007ffe62c2	2018-08-09 06:49:47	-12	239	-145
000000007ffe62c2	2018-08-09 06:49:47	-17	240	-129
000000007ffe62c2	2018-08-09 06:49:48	-24	232	-141
000000007ffe62c2	2018-08-09 06:49:48	-18	247	-140
000000007ffe62c2	2018-08-09 06:49:48	-31	235	-134
000000007ffe62c2	2018-08-09 06:49:48	-23	237	-132
000000007ffe62c2	2018-08-09 06:49:49	-19	231	-157
000000007ffe62c2	2018-08-09 06:49:49	-26	225	-128
000000007ffe62c2	2018-08-09 06:49:49	-14	238	-150
000000007ffe62c2	2018-08-09 06:49:49	-44	218	-125
000000007ffe62c2	2018-08-09 06:49:50	-28	247	-143
000000007ffe62c2	2018-08-09 06:49:50	-18	231	-134
000000007ffe62c2	2018-08-09 06:49:50	-14	225	-127
000000007ffe62c2	2018-08-09 06:49:50	-44	229	-130
000000007ffe62c2	2018-08-09 06:49:51	-28	223	-126
000000007ffe62c2	2018-08-09 06:49:51	-33	244	-155
000000007ffe62c2	2018-08-09 06:49:51	-36	221	-141
000000007ffe62c2	2018-08-09 06:49:51	-40	248	-138
000000007ffe62c2	2018-08-09 06:49:52	-26	237	-120
000000007ffe62c2	2018-08-09 06:49:52	-32	234	-146
000000007ffe62c2	2018-08-09 06:49:52	-53	225	-133
000000007ffe62c2	2018-08-09 06:49:52	-34	251	-146
000000007ffe62c2	2018-08-09 06:49:53	-58	248	-155
000000007ffe62c2	2018-08-09 06:49:53	-59	225	-151
000000007ffe62c2	2018-08-09 06:49:53	-52	216	-140
000000007ffe62c2	2018-08-09 06:49:54	-60	219	-135
000000007ffe62c2	2018-08-09 06:49:54	-94	225	-135
000000007ffe62c2	2018-08-09 06:49:54	-59	228	-135
000000007ffe62c2	2018-08-09 06:49:54	-69	241	-147
000000007ffe62c2	2018-08-09 06:49:55	-56	210	-144
000000007ffe62c2	2018-08-09 06:49:55	-69	229	-135
000000007ffe62c2	2018-08-09 06:49:55	-75	232	-145
000000007ffe62c2	2018-08-09 06:49:56	-71	218	-137
000000007ffe62c2	2018-08-09 06:49:56	-74	236	-137
000000007ffe62c2	2018-08-09 06:49:56	-74	200	-133
000000007ffe62c2	2018-08-09 06:49:56	-95	220	-143
000000007ffe62c2	2018-08-09 06:49:57	-90	228	-152
000000007ffe62c2	2018-08-09 06:49:57	-71	219	-140
000000007ffe62c2	2018-08-09 06:49:57	-60	236	-143
000000007ffe62c2	2018-08-09 06:49:57	-67	215	-132
000000007ffe62c2	2018-08-09 06:49:58	-42	213	-133
000000007ffe62c2	2018-08-09 06:49:58	-54	228	-147
000000007ffe62c2	2018-08-09 06:49:58	-43	216	-133
000000007ffe62c2	2018-08-09 06:50:00	-81	207	-126
000000007ffe62c2	2018-08-09 06:50:00	-74	221	-140
000000007ffe62c2	2018-08-09 06:50:00	-87	224	-147
000000007ffe62c2	2018-08-09 06:50:00	-82	220	-136
000000007ffe62c2	2018-08-09 06:50:01	-78	217	-133
000000007ffe62c2	2018-08-09 06:50:01	-79	230	-151
000000007ffe62c2	2018-08-09 06:50:01	-102	216	-142
000000007ffe62c2	2018-08-09 06:50:01	-65	238	-145
000000007ffe62c2	2018-08-09 06:50:02	-49	215	-136
000000007ffe62c2	2018-08-09 06:50:02	-69	218	-156
000000007ffe62c2	2018-08-09 06:50:02	-70	233	-153
000000007ffe62c2	2018-08-09 06:50:02	-25	231	-138
000000007ffe62c2	2018-08-09 06:50:03	-35	240	-154
000000007ffe62c2	2018-08-09 06:50:03	-33	225	-138
000000007ffe62c2	2018-08-09 06:50:03	-48	224	-136
000000007ffe62c2	2018-08-09 06:50:03	-53	226	-122
000000007ffe62c2	2018-08-09 06:50:04	-48	232	-126
